,Resident_ID,Household_ID,CE_ID,First_Name,Middle_Name,Last_Name,Country_Of_Birth,Country_Of_Birth_UK,Sex,Marital_Status,Marital_Status_CCS,Residence_Type,Ethnic Group (five category),Ethnicity: Tick Box,Alternative_Address_Type,Alternative_Address_Indicator,Alternative_Address,Alternative_Address_Postcode,Alternative_Address_Country,Alternative_Address_OA,Alternative_Address_UPRN,1_Year_Ago_Address_Type,1_Year_Ago_Address,1_Year_Ago_Address_Postcode,1_Year_Ago_Address_Country,1_Year_Ago_Address_OA,1_Year_Ago_Address_UPRN,Workplace_Type,Workplace_Address,Workplace_Address_Postcode,Workplace_Address_Country,Workplace_Address_UPRN,Activity Last Week,In_Full_Time_Education,Is_HH_Term_Time_Address,Armed Forces Indicator,SIC,SOC,Census Return Method,Resident_Day_Of_Birth,Resident_Month_Of_Birth,Resident_Year_Of_Birth,Resident_Age,full_DOB,Household_IDhouse,Household_Address,Household_Address_Postcode,Household_OA,Household_UPRN,Accomodation_Type,Number_Of_Usual_Residents,Ownership_Type,From_Dummy,Any_Relationships_CCS
980,4266006776871617358,2.816949369268021e+16,,Malcolm,Jake,Roberts,438,2,-9,11,2,1,3,16,01001101,-7,"Flat 26
Roberts forest, Fowlerborough",W3 5ZU,368,E00165509,793754940017,5,"3 Murphy garden, East Elaine",G7 6QH,28,E00164583,208189450125,3,"Flat 3
Oliver crest, New Dannyland",B4A 9BU,438,144100433699,1,-9,-7,3,3310,5316,3,29,12,2000,19,29122000,,,,,,,,,,
981,5160910644302232148,2.816949369268021e+16,,Bryan,Patricia,White,222,-9,-9,5,7,1,3,12,10010000,1,"Flat 05r
Antony station, Robinsonborough",M2 3WY,484,E00135836,469243098694,-7,"Flat 09l
Owen valley, Gilbertton",GL6N 3ZS,498,E00120140,890696861793,4,"Studio 86t
Lane plains, East Daleburgh",G48 3PF,234,96968896864,6,2,2,3,1050,9211,1,1,11,1997,22,01111997,,,,,,,,,,
982,6784102071267478496,7.132383044084413e+16,,Nathan,-9,Kennedy,574,2,1,9,9,1,5,4,11001101,2,"2 Harry knoll, Brettborough",WD1P 4DP,312,E00153472,741303722757,3,"Studio 89
Baker greens, North Patrickport",M68 5XP,316,E00171027,556112599500,1,"Flat 1
Gregory knolls, Port Danny",WR85 4GR,268,610685493637,2,-9,-9,2,2020,4161,1,20,1,1907,112,20011907,,,,,,,,,,
983,3128369344667323559,7.132383044084413e+16,,Matthew,Stacey,Kennedy,288,2,2,17,2,1,4,14,11001110,3,"Studio 7
Adams crest, South Jasmine",M3 6PQ,984,E00153511,762280912586,-7,"282 Allen drives, Woodside",L39 1ZE,296,E00135620,856770882038,-7,"Studio 1
Beverley throughway, Port Gemmachester",FK4R 7YG,971,328387530700,3,1,2,3,9700,3535,3,12,9,1986,33,12091986,,,,,,,,,,
984,4225802159972309920,6.522961973580177e+16,,Joyce,-9,Hughes,203,1,-9,14,4,1,5,4,10010011,-7,"Flat 42Y
Martyn camp, Wilkinsonborough",S2 1NW,795,E00141214,203657493792,5,"198 Gregory radial, Carltown",SR51 4BN,800,E00135828,632216897894,1,"Studio 65
Joan trail, East Colinside",RG3 0BA,740,414618279462,7,1,-9,3,2330,1134,4,6,6,1919,100,06061919,,,,,,,,,,
985,8000696519122215441,5.2760486298484936e+16,,Sarah,-9,Francis,414,-9,1,-7,-7,1,3,4,11101100,1,"Flat 4
Susan ways, South Mauricehaven",CW4X 7AN,191,E00135773,878426345773,1,"Flat 17
Kieran mews, Bradleyport",CO6 8EY,570,E00119977,703847606850,-7,"2 Wilson shore, Gillianbury",L9 1JX,660,981878038239,1,2,2,2,2560,5315,3,21,7,1945,74,21071945,,,,,,,,,,
986,5876114339562229057,5.2760486298484936e+16,,Mary,-9,Francis,540,1,1,1,4,1,1,6,11110011,2,"Studio 84V
Albert valley, Lesleyville",SM9N 0TT,591,E00037153,916124632845,3,"60 Brenda extensions, Callumberg",G4J 3QZ,608,E00135552,698646838,2,"82 Debra mews, Hudsonport",DY8N 0RU,498,256970165031,5,-7,-7,2,6500,8239,2,12,2,1995,24,12021995,,,,,,,,,,
987,3623964375917156787,5.2760486298484936e+16,,Lynn,-9,Francis,348,-7,2,8,2,1,4,12,01110010,2,"Studio 13n
Nicholls summit, North Norman",PO9 6BF,548,E00152661,85836134923,1,"Flat 5
Ali crest, Wendychester",G9 4NJ,530,E00141227,854677930373,3,"Flat 89Z
Hodgson ridges, East Justin",W0 4HQ,902,207838548000,5,2,1,3,7310,2123,2,16,10,1906,113,16101906,,,,,,,,,,
988,9417530039190278818,5.2760486298484936e+16,,Brian,-9,Palmer,156,1,-7,9,5,1,4,16,01110110,2,"2 Nigel place, Sarastad",BR8 4FX,706,E00141231,477587731184,4,"5 Ellie overpass, Darrenshire",DT8 3RP,124,E00120038,16336418925,2,"Flat 9
Christopher freeway, South Garry",N90 7AR,772,656873902765,1,-7,-7,3,4950,2213,4,5,9,1940,79,05091940,,,,,,,,,,
989,6650461232253402417,5.2760486298484936e+16,,Helen,-9,Palmer,222,-7,2,17,-9,1,2,9,00000101,-9,"Studio 2
Gregory union, Kayleighstad",EC0 4FQ,234,E00037346,309710772577,1,"Flat 95g
Miller ford, West Mathew",NP7 4RA,428,E00165377,566143551209,3,"37 Cook mountains, Lake Rachelport",SK8W 9UU,238,635231162754,3,1,3,2,2710,3546,2,11,9,1952,67,11091952,,,,,,,,,,
990,9354205174544660496,3.784199743148052e+16,,Joan,-9,Moore,732,1,1,13,3,1,2,1,11111110,-9,"Studio 93
Joseph parkway, Port Owen",W8 1YL,336,E00120033,660562920327,1,"583 Harriet cove, West Jade",L60 3FY,516,E00165423,504167249032,-9,"411 Hollie lake, Brownborough",G2E 7LH,96,669797674801,1,-9,3,3,9310,8212,1,12,8,1969,50,12081969,,,,,,,,,,
991,9382740627980504060,3.784199743148052e+16,,Arthur,Marc,Moore,270,2,1,16,9,1,1,3,00100011,-9,"Studio 35u
Jeremy spur, Oliverport",NG3P 9AD,204,E00120160,261841153728,3,"Studio 82d
Cole trail, North Alexandraview",TS3B 4FB,178,E00165412,798917045154,2,"Flat 38
Kelly road, East Joe",IP9A 3BE,336,798354567996,4,-9,2,-8,3090,2121,2,15,8,2012,7,15082012,,,,,,,,,,
992,8197535928691404675,4.676381132588956e+16,,Kerry,-9,Chandler,744,-9,2,7,1,1,5,13,10111010,-9,"Flat 75t
Adam courts, East Elizabeth",SO8Y 9QU,430,E00135497,700048983007,-7,"Flat 85
Malcolm ferry, Brownstad",RG2 2HE,926,E00141262,775841997764,4,"Studio 61
James key, Lake Christophertown",W6 2LX,218,519304302593,4,1,-9,-8,3210,2223,1,28,9,1989,30,28091989,,,,,,,,,,
993,5139645958598879302,5.880577410785569e+16,,Irene,Damien,Turner,140,-9,1,-9,2,1,-9,1,10010110,3,"Studio 8
Dunn divide, Fordshire",L7 3BF,983,E00037262,379813667085,3,"25 Pauline river, Phillipville",LA40 8GF,440,E00135433,892257729186,-9,"98 Williams cape, Knowlesmouth",YO8Y 1EU,0,736984651246,3,2,-7,-8,8553,9271,2,13,5,1963,56,13051963,,,,,,,,,,
994,6081228931101087199,3.0391209545443348e+16,,Joe,-9,Collins,180,2,1,16,1,1,4,6,01101010,2,"Flat 06F
Wood ranch, South Jamesfort",LE1 5EN,795,E00153466,502142175431,-9,"Flat 2
Wallace stream, Lake Leslie",WA17 2LE,232,E00165408,676547820028,-7,"41 Dominic field, Catherineshire",LA3 2TP,84,260184021761,1,1,-7,2,8560,2121,2,20,5,1953,66,20051953,,,,,,,,,,
995,3300736943007825964,9.159459276355398e+16,,Denise,-9,Cross,36,1,-9,-9,6,1,4,15,10111011,-7,"46 Victor tunnel, Jacquelineberg",W05 4GG,570,E00169647,139219661589,-9,"62 Mathew heights, Lake Cameronmouth",G8 8FU,100,E00037397,889107556887,3,"255 Rachel course, West Elaine",M21 2FP,60,670328256058,4,-7,3,3,8551,2426,2,2,9,1944,75,02091944,,,,,,,,,,
996,4419909237050253507,9.159459276355398e+16,,Leonard,Dylan,Singh,418,1,2,5,-9,1,5,2,11010100,1,"2 Bell corner, East Rachael",AL1B 0SZ,862,E00171588,374987678100,1,"799 Chapman pines, East Sallyside",DA3B 8LG,262,E00164591,888459349963,4,"Studio 63e
Bailey place, Albertshire",N3U 5QE,262,830654847468,5,1,3,1,1080,1254,4,7,7,1995,24,07071995,,,,,,,,,,
997,5580580637928524157,9.159459276355398e+16,,Liam,Shannon,Singh,756,2,2,7,1,1,-9,15,10000000,-7,"Studio 8
Potter walk, Mohammedberg",TD6 3QE,752,E00037146,961181261953,5,"Studio 8
Smith meadow, Port Ashleighmouth",N39 2EJ,262,E00165446,948949547594,3,"Studio 96a
Natalie square, New Tracyview",EC9 6SH,530,750509988001,5,2,1,1,7500,5311,3,19,9,2017,2,19092017,,,,,,,,,,
998,6361953621551318641,9.159459276355398e+16,,Naomi,-9,Singh,584,2,1,1,3,1,2,3,01000111,1,"97 Deborah locks, Anthonybury",EH9 5HF,276,E00120058,105366487594,5,"63 Thomas mountain, South Timothy",SS5R 4YH,833,E00164422,458294417560,3,"Flat 89
Murray village, Lake Deanfurt",G2C 6SH,188,101856280519,-9,1,2,1,3250,2318,3,27,9,1916,103,27091916,,,,,,,,,,
999,7515592218741821129,8.24898079812201e+16,,Helen,-9,Hope,470,-7,1,3,7,1,4,2,11100011,1,"Flat 9
Adams stream, Port Sandraburgh",B8 8LD,694,E00171585,305031153759,2,"1 Antony trace, Bradleychester",W3S 3PH,586,E00164630,281301355018,2,"4 Gerald motorway, Timothyland",S38 1HJ,562,336325088713,2,1,1,-8,2540,1254,1,7,10,1976,43,07101976,,,,,,,,,,
1000,1191944711844835525,8.24898079812201e+16,,Janet,-9,Hope,218,1,1,-9,9,1,1,6,00111110,1,"82 Scott manor, Louiston",CW06 6GD,162,E00173925,752249525499,-7,"Flat 1
Morris field, West Meganside",WV3 7ZA,499,E00120178,653831553470,3,"107 Hayley radial, West Daniel",B08 7FZ,52,948135593725,7,2,1,-8,2590,2114,4,27,2,1955,64,27021955,,,,,,,,,,
1001,6107219732996478703,2.7753148817715664e+16,,Ricky,Gavin,Jones,670,-7,-7,14,6,1,1,6,11000001,2,"Studio 23
Eric coves, New Lindsey",EX85 0FE,56,E00164412,521867211993,2,"06 Martin place, North Iantown",E9 4LP,248,E00135725,126105591552,-7,"Studio 2
Baker tunnel, Annettefurt",WR4 8BU,748,375032614965,6,1,-7,2,1810,2212,1,23,12,2018,1,23122018,,,,,,,,,,
1002,9871411799940287270,2.7753148817715664e+16,,Abbie,Tracy,Jones,604,-9,1,6,9,1,3,15,11001010,1,"Flat 94
Jemma parks, Port Kieran",LE70 0ZH,304,E00037243,907436084680,3,"964 Watts plaza, Hayesborough",EC9X 5XB,270,E00165572,640961756238,2,"328 Roy neck, Amberhaven",BB63 9GS,659,739082912318,5,-7,1,-8,1020,6143,3,13,8,1991,28,13081991,,,,,,,,,,
1003,4878211835336446899,9.703193081698542e+16,,Stuart,Janice,Smith,925,2,1,13,9,1,3,6,11001111,2,"532 Christine corner, Phillipville",DT28 8LN,462,E00119964,935269162564,1,"Studio 2
Khan circle, Lake Darrenton",L0 8PQ,662,E00037302,779605921858,-7,"896 Holly orchard, East Jemma",SL7B 2NW,388,513059753008,2,2,1,1,8541,1184,4,14,3,1937,82,14031937,,,,,,,,,,
1004,2289779640114975205,9.703193081698542e+16,,Ann,Carl,Smith,925,-9,1,8,6,1,1,5,11011101,1,"76 Saunders trafficway, Connormouth",SM62 2YT,373,E00119970,606924513618,4,"7 Angela mission, West Marianberg",TD2N 6EB,858,E00164417,571582059101,4,"Studio 18
Leonard locks, East Lynn",RG3W 1AL,800,300437412480,2,-9,2,3,2040,6121,1,13,12,1948,71,13121948,,,,,,,,,,
1005,3386650682982247021,9.703193081698542e+16,,Hilary,Leigh,Edwards,660,-7,1,2,-9,1,5,14,10000110,3,"Flat 2
Green falls, Cooperport",N1 7LH,344,E00120097,832303803339,1,"6 Mitchell pass, Port William",SN05 0ZH,74,E00142030,335585567998,4,"155 Bryan crossing, North Emmamouth",WS1E 9ZS,52,583139210898,7,-7,-9,1,8559,3113,1,10,2,2017,2,10022017,,,,,,,,,,
1006,8361125783806582039,7.989195442957571e+16,,Stanley,Paula,Edwards,612,1,-7,13,8,1,3,12,01101000,1,"Studio 63l
Taylor valleys, Marieshire",G79 7QW,792,E00119862,843643267628,3,"5 White causeway, Cherylburgh",N3 7GF,508,E00164009,91257148134,3,"Studio 17
Hughes place, Metcalfeport",E3 5TH,840,419572519399,5,1,-9,1,7700,5412,3,19,9,1989,30,19091989,,,,,,,,,,
1007,1744084107125638829,7.989195442957571e+16,,Debra,Oliver,Edwards,554,1,1,6,3,1,4,8,00111101,2,"9 Marian burg, Port Dylanton",N55 7QD,484,E00153477,100138031923,-7,"Flat 03
Cooper mills, Port Annettetown",E7 2RX,434,E00141236,77839720268,3,"Flat 3
Baker meadows, North Teresa",L69 2JW,894,700548768672,1,1,-9,1,7410,2231,1,22,12,1968,51,22121968,,,,,,,,,,
1008,1106809443073785389,8.304785032644074e+16,,Maureen,-9,Harris,516,-7,2,-7,-9,1,2,5,01101101,2,"193 Luke unions, Port Harryshire",BR0E 9WP,48,E00037164,344181882233,-9,"523 O'Sullivan forges, Hollandfort",E49 1PB,92,E00164013,915359293832,4,"35 Geraldine club, West Gail",W0G 0UL,902,755756707542,5,-7,3,2,2710,9249,1,19,3,1998,21,19031998,,,,,,,,,,
1009,3538384072899571824,8.304785032644074e+16,,Damian,Aaron,Elliott,104,-9,2,13,4,1,4,16,01001100,2,"77 Steven stravenue, Howardchester",N50 8JE,674,E00152571,611377158940,3,"Studio 27Q
Holden club, Liamberg",LD0 8EQ,262,E00135571,559839593582,1,"32 Jones plain, West Suzanne",TF4M 8ZH,678,738515358075,5,2,-9,1,2360,1162,4,18,2,2011,8,18022011,,,,,,,,,,
1010,1420319652861663933,6.4651865332548744e+16,,Janet,Emily,Glover,585,1,-7,5,4,1,3,4,10111111,3,"9 Jones burgs, West Stacey",B22 0FZ,422,E00173920,289440072380,-9,"98 Whitehouse glen, North Juliaside",B54 8RD,508,E00142171,469466206957,3,"4 Hollie union, Port Hollymouth",E63 4TH,312,476951002225,-9,-9,-9,2,2630,3533,4,18,11,1904,115,18111904,,,,,,,,,,
1011,9857038763297824535,6.4651865332548744e+16,,Jane,Samantha,Glover,796,-9,-9,5,6,1,5,7,11100000,3,"03 Joanne land, Adamside",ST77 9ZY,250,E00165480,945567802196,3,"Studio 3
Evans summit, Rickyland",M7 6AN,748,E00152520,390746516665,-9,"0 Toby turnpike, Port George",CT0 8RE,430,479331459528,-9,1,-7,1,5530,8129,2,9,10,1958,61,09101958,,,,,,,,,,
1012,8769835652864970581,5.4144685244494664e+16,,Charlie,Ellie,Dean,748,-7,1,13,8,1,4,4,10110010,2,"Studio 54D
Craig pines, East Mollyland",DY7 2EL,643,E00165571,713216760535,-9,"Flat 71Q
Murphy prairie, Lake Francis",SM4 4HY,232,E00141221,853377979102,-7,"Flat 78x
Griffiths landing, East Carol",RG4R 1SW,408,739793192946,4,-7,2,-8,5210,7213,3,20,7,1998,21,20071998,,,,,,,,,,
1013,7324273068386638519,5.4144685244494664e+16,,Chloe,Amanda,Evans,988,1,-7,17,3,1,-9,8,11111001,2,"Flat 1
Hayley camp, West Bernardville",L4W 9XS,902,E00165592,960825547039,3,"0 Hannah heights, Reedberg",SW2N 6LD,804,E00135689,119096640608,-7,"Flat 1
Douglas circle, East Emma",B7 5BH,262,932577943122,2,-7,1,2,9700,8121,2,1,2,1958,61,01021958,,,,,,,,,,
1014,8955130696402878247,3.2097946827929e+16,,Alexander,Neil,Bond,578,-7,-7,2,6,1,3,-9,10111100,2,"89 Walton gardens, Carterville",SL84 1FY,340,E00152567,88066762467,1,"81 Lisa freeway, East Andrew",M23 2YL,931,E00135824,777972583144,2,"Studio 9
Khan mountains, North Carolynburgh",N7 7NS,0,664510719446,2,1,-7,3,8610,8149,3,30,3,1957,62,30031957,,,,,,,,,,
1015,4288198196650642767,3.2097946827929e+16,,Donna,-9,Gibbons,548,2,-7,12,6,1,3,5,00110010,2,"8 O'Connor wall, Henrychester",MK4E 8PG,500,E00164394,240360929633,5,"25 Ricky crescent, Sharpehaven",M1T 1QE,533,E00120049,638859986380,2,"5 Wilson causeway, Fraserborough",LS9 7PX,971,130329548136,-9,1,2,-8,100,5441,4,9,10,1978,41,09101978,,,,,,,,,,
1016,2523092700305287065,3.2097946827929e+16,,Hazel,-9,Rees,624,-9,-7,17,9,1,3,6,10111000,3,"6 Mandy well, South Rosieland",W2H 9WZ,148,E00141263,625176792671,5,"Studio 79
Hobbs crossroad, South Gary",M6 9SQ,624,E00165360,500604696846,2,"Flat 53
Jones divide, Reedburgh",N5 9SP,620,891915524558,5,1,-7,2,1030,5414,4,18,3,1936,83,18031936,,,,,,,,,,
1017,8651724274311955179,3.2097946827929e+16,,Phillip,Tracey,Rees,70,2,-7,5,3,1,-9,9,10011001,-9,"4 Kim cliff, Damianchester",CV7 0AH,833,E00135525,67033682960,4,"Flat 86
Janice via, New Glenberg",IG9 0ZR,12,E00165463,614298517367,-9,"8 Collins river, Declanchester",OL8R 6ZZ,574,958144460711,2,1,-9,3,2390,2434,2,1,3,1918,101,01031918,,,,,,,,,,
1018,7453374796647856603,3.2097946827929e+16,,Terry,-9,Rees,388,1,2,6,2,1,3,19,11011100,2,"05 Carl prairie, Port Jason",L2 9DY,384,E00120129,577891278444,5,"Studio 2
Margaret point, New Dorothy",CT71 4FW,474,E00164417,951051568160,1,"Flat 67
Giles tunnel, Brendatown",N07 1QG,634,77047242236,7,-7,1,2,8531,3441,1,29,12,1928,91,29121928,,,,,,,,,,
1019,3038688754614572890,2.6320899757198696e+16,,Gavin,Jay,Collins,254,-7,-7,14,9,1,5,15,11101011,1,"Studio 2
Lewis turnpike, Quinnshire",N3G 8FZ,392,E00165468,999992275059,4,"Flat 3
Eleanor view, Markton",DA02 1AF,132,E00152519,430562343808,4,"Flat 7
Clarke mall, Port Victorland",TW8A 8YF,156,432405086480,2,-9,2,-8,2360,2139,1,15,10,1999,20,15101999,,,,,,,,,,
1020,8075913326671986964,2.6320899757198696e+16,,Philip,Carly,Collins,40,-9,2,16,3,1,1,8,10011101,-9,"31 Maurice village, New Aaronberg",B8 2QS,478,E00164062,994602732142,3,"Flat 50B
Frances islands, New Leanneport",W6B 1HU,191,E00135799,965440408008,-9,"631 Reynolds junctions, Maxchester",SL5V 5LQ,340,281101883573,-9,-9,-9,-8,5510,6139,3,30,8,1969,50,30081969,,,,,,,,,,
1021,3902276680287258660,8.160302279337635e+16,,Brenda,-9,Austin,903,1,1,11,9,1,4,4,11010110,-7,"Studio 60
Daniel ways, Port Garry",UB2V 5FD,166,E00142080,305630335130,5,"673 Moran squares, Hardinghaven",N7 1AP,654,E00163953,123881933546,4,"Flat 5
Cole square, New Donaldtown",RH3R 3FH,368,744559957362,2,-7,2,-8,4910,1133,3,1,11,2014,5,01112014,,,,,,,,,,
1022,1025299343539816614,8.160302279337635e+16,,Kyle,-9,Austin,86,2,-7,10,-7,1,3,12,01000010,3,"55 Martin plain, North Melaniebury",WV13 4BZ,584,E00164592,400037477394,4,"9 Harris passage, New June",WF6X 7QE,86,E00135766,167814531516,2,"Flat 19p
Jordan unions, New Christopher",W9W 2ZS,923,605705768437,5,-9,-9,3,5630,2212,3,7,3,1999,20,07031999,,,,,,,,,,
1023,2308441416702089284,8.160302279337635e+16,,Dylan,Sharon,Barnes,148,-9,-7,11,-9,1,5,17,01101000,2,"Studio 31u
Rosie street, Millerhaven",ST9 9UL,376,E00135399,270477873262,-9,"Studio 5
Ford drives, North Leahborough",JE5B 9RA,987,E00120088,208968352148,2,"Flat 92m
Conway park, Lyndaside",B4A 4LA,882,478129405771,4,-9,-7,1,8532,6122,1,28,6,1923,96,28061923,,,,,,,,,,
1024,1405612654520618286,6.99422847636004e+16,,Emily,-9,Jones,414,-7,1,7,2,1,4,1,01011101,-9,"Studio 24Z
Fowler plains, Port Victoria",ME2N 7XN,332,E00135558,801699959281,-7,"8 Hayes vista, Staceyland",PA36 7RZ,558,E00135729,505528535205,4,"65 Metcalfe wall, Richardshire",HX6 1XS,226,89657383584,5,-9,-7,3,110,3561,3,31,3,1947,72,31031947,,,,,,,,,,
1025,4455594376865279849,6.99422847636004e+16,,Rachael,Molly,Wood,308,-7,1,15,1,1,5,15,10101100,3,"Studio 2
Hudson walks, South Antony",TS4 1FX,902,E00164475,664577526093,5,"0 Sharon centers, Marianborough",CA34 4SE,520,E00165525,460305049506,2,"3 Ann stravenue, Evanschester",EN8 0EE,894,630011784879,2,1,2,2,9500,9273,2,1,7,1953,66,01071953,,,,,,,,,,
1026,9019896471841445200,6.99422847636004e+16,,Stanley,Josh,Wood,581,2,1,9,8,1,1,14,00001111,-7,"92 Woods pines, Jacksonchester",S85 5DG,670,E00135419,531695771310,1,"978 Barnes lights, Garytown",G4C 2XN,985,E00120158,733699076818,3,"Flat 27
Ali branch, Williamborough",N6K 5FT,981,714960267958,6,-9,1,3,2220,5231,2,1,10,1943,76,01101943,,,,,,,,,,
1027,1779549889689589807,6.99422847636004e+16,,Gillian,Nigel,Wood,600,-9,-9,13,9,1,4,14,11111111,-7,"Studio 8
Brandon port, Stewartmouth",B49 0RH,246,E00142073,138954169023,1,"Flat 82a
Josh manors, Debraview",M24 6BB,520,E00165422,933476880524,-9,"70 Maureen fields, Lake Liamton",M3T 5FU,744,479258716836,4,-7,3,2,2100,5442,3,10,3,1945,74,10031945,,,,,,,,,,
1028,3651886621848288825,2.161981329218276e+16,,Louis,Patricia,Wheeler,772,-7,2,17,7,1,2,14,11100010,-9,"Studio 72z
Morrison turnpike, Thomaston",M09 2BQ,304,E00142038,455440875999,5,"102 Nigel crossing, Port Nicole",G1 8WS,204,E00152660,591961896448,4,"67 Aimee garden, Dayshire",M6U 6XP,232,578297395308,6,-7,1,1,2610,5432,2,17,7,1932,87,17071932,,,,,,,,,,
1029,4826644016110730045,2.161981329218276e+16,,Timothy,Shirley,Wheeler,212,2,1,6,1,1,3,7,00000000,1,"01 Davison landing, Port Roger",L8 8DF,234,E00173923,562077454137,3,"8 Atkins ridges, Lake Ashleigh",DT5 1AH,372,E00135778,276396786669,-7,"43 Dale avenue, Perryberg",SK71 1QD,0,375051075347,7,-7,3,2,9320,3513,3,13,1,1908,111,13011908,,,,,,,,,,
1030,6252831963870032421,2.161981329218276e+16,,Frances,-9,Wheeler,764,1,-9,5,5,1,3,11,10101010,2,"Studio 85d
Marsh valley, Port Joanna",NN1 9HL,104,E00119873,437953001993,4,"Studio 0
Linda path, Williammouth",DE5 8FA,212,E00119850,274348629454,-9,"Flat 9
Andrew drive, South Georgiafurt",IM6Y 6BT,562,926887810059,5,-9,3,1,3010,8229,2,18,12,1921,98,18121921,,,,,,,,,,
1031,9711943082296713685,2.513360686342294e+16,,Joseph,Julia,Fitzgerald,246,1,1,12,1,1,4,19,11100110,-7,"Studio 04W
Moss summit, East Shaunville",E5 8WR,581,E00135679,920677296648,1,"146 Fitzgerald hollow, Woodberg",PE1W 3AA,184,E00165474,505044580384,2,"501 Richard forge, Huntland",HG23 0RD,214,620542829798,-9,1,1,2,8130,5449,1,30,7,1934,85,30071934,,,,,,,,,,
1032,8000558985825867501,2.513360686342294e+16,,Gerald,-9,Fitzgerald,144,2,1,5,7,1,2,3,00100111,2,"Studio 2
Amelia island, Lake Michael",L4T 9DD,158,E00120058,798804746250,3,"Studio 19E
Cook canyon, Turnerland",NG35 7YF,28,E00135839,163994187423,1,"Studio 1
Morrison alley, Ruthfurt",CT7W 1BE,8,371045171390,6,-9,2,2,5920,3112,3,5,11,1917,102,05111917,,,,,,,,,,
1033,5813897086084190613,2.513360686342294e+16,,Olivia,-9,Perry,266,2,-7,3,4,1,-9,17,01000111,-9,"Flat 6
Bailey parkway, Baileychester",DD0 7JA,548,E00165381,69938465594,-7,"183 Collins harbors, Kellystad",G2T 8BF,422,E00135626,65110093449,2,"67 Stewart parkway, Phillipsburgh",N34 5HF,634,328690495314,3,-7,1,-8,1810,4161,1,19,9,1956,63,19091956,,,,,,,,,,
1034,9806132898073489542,2.513360686342294e+16,,Fiona,Pauline,Perry,654,2,2,15,-9,1,1,4,11010000,-7,"2 Garry extension, Jamesport",W37 8NG,86,E00135629,612759868671,2,"9 Mark meadows, Wayneland",N9 6PW,426,E00164114,770210237773,-9,"Studio 83
Fisher knolls, Thomsonshire",WR50 3AG,480,829483677993,7,-9,2,-8,2820,4132,3,15,11,2018,1,15112018,,,,,,,,,,
1035,5065994683520350274,4.903255242251737e+16,,Clifford,-9,Walker,332,2,-7,10,6,1,3,10,10110011,-7,"3 Iqbal points, North Grace",B6T 8UE,191,E00165395,751152479444,2,"011 Jennifer coves, Hartton",G9F 9NG,706,E00153627,634675477204,-9,"05 Ian canyon, Marcmouth",M9 4ZT,499,294665751013,2,-9,1,2,1900,4123,1,7,3,1906,113,07031906,,,,,,,,,,
1036,6918345743965973298,4.903255242251737e+16,,Anna,-9,Walker,834,2,2,17,-9,1,2,15,10111000,2,"Flat 8
Dunn junction, East Duncanmouth",IP5 9YZ,208,E00120036,756394945996,5,"6 Mohammed manor, Jaytown",G23 6SE,981,E00120062,489567847262,3,"Flat 0
Patel island, North Fiona",NR8 9LQ,175,766940968222,5,-7,-7,1,2010,2434,1,8,12,1932,87,08121932,,,,,,,,,,
1037,7819718714304129331,1.9692884440644224e+16,,Rachel,-9,Rose,226,2,1,11,9,1,5,2,00110110,-7,"Flat 0
Bruce parkways, North Terry",L7 9BZ,368,E00142069,228711217892,-9,"049 Craig lane, Garyburgh",E5S 7RG,788,E00164547,621817364633,4,"4 Allan grove, Williamsport",HP90 3FW,792,159999912412,2,1,1,-8,7310,2316,2,3,7,1921,98,03071921,,,,,,,,,,
1038,9201338041046609677,1.9692884440644224e+16,,Carol,Hayley,Herbert,238,2,-9,4,6,1,-9,16,11100001,2,"Flat 47
Brown prairie, North Nicolaville",W8 1HW,40,E00135838,644432346118,1,"30 Brenda groves, Sarafurt",N4 4ST,528,E00135808,233744986307,-9,"69 Sophie mountain, North Kennethmouth",E10 4AL,744,564110051961,6,-9,-7,3,1820,5215,3,22,6,1942,77,22061942,,,,,,,,,,
1039,4810985519889841803,1.9692884440644224e+16,,Sara,-9,Rowe,288,-9,-7,-9,2,1,3,13,00011111,1,"Flat 62n
Jeremy parks, Carolton",MK5 4ZS,360,E00120003,454186626055,-7,"16 May trafficway, Mitchellville",S3J 2SR,466,E00165423,511621174846,3,"8 David station, Pollardtown",B4 5TQ,296,344473612800,1,-7,1,-8,2650,7130,4,1,3,1948,71,01031948,,,,,,,,,,
1040,7489893321797128167,1.9692884440644224e+16,,Jennifer,Mohammad,Rowe,124,-7,-9,12,-9,1,-9,7,01100111,2,"Studio 1
Katherine divide, Reesport",FY44 8HZ,703,E00119894,174220854343,2,"48 Kirsty wall, Barryview",W3 3UR,499,E00165430,803556517543,3,"Flat 18k
Hilton road, East Charles",SY5X 1SY,458,525502677113,5,2,-7,2,1020,5435,4,19,3,2008,11,19032008,,,,,,,,,,
1041,1415732920264183544,1.9692884440644224e+16,,Lee,-9,Warner,682,2,-7,8,2,1,2,19,10001000,1,"1 Bernard loop, Port Paulshire",W9T 2UN,931,E00135670,222389812652,3,"Flat 2
Ann bypass, Edwardsport",M6 8DE,973,E00135682,209041097371,-7,"4 Mistry inlet, North Garry",S5D 9SS,818,666433735489,5,1,1,3,5520,5119,2,22,4,1987,32,22041987,,,,,,,,,,
